match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name,id_manager_away,name_manager_away,nickname_manager_away,dob_manager_away,country.id_manager_away,country.name_manager_away,id_manager_home,name_manager_home,nickname_manager_home,dob_manager_home,country.id_manager_home,country.name_manager_home
69245,2011-04-16,22:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,32,11,Spain,La Liga,22,2010/2011,220,Real Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,997,César Muñiz,22,Belgium,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,383,José Mario Felix dos Santos Mourinho,José Mourinho,1963-01-26,183,Portugal
69246,2011-04-30,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,11,Spain,La Liga,22,2010/2011,210,Real Sociedad,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,1003,Fernando Teixeira,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,5043,Martín Lasarte Arrospide,,1961-03-20,242,Uruguay
69248,2011-02-12,20:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,23,11,Spain,La Liga,22,2010/2011,1041,Sporting Gijón,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,1001,Miguel Pérez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4959,Manuel Preciado Rebolledo,Manuel Preciado,1957-08-28,214,Spain
69260,2010-10-16,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,207,Valencia,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1003,Fernando Teixeira,214,Spain,21,Unai Emery Etxegoien,Unai Emery,1971-11-03,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69263,2010-10-23,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,11,Spain,La Liga,22,2010/2011,395,Real Zaragoza,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4457,Estadio de la Romareda,214,Spain,1001,Miguel Pérez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4958,José Aurelio Gay López,José Aurelio Gay,1965-12-10,214,Spain
69269,2010-09-19,19:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,11,Spain,La Liga,22,2010/2011,212,Atlético Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,222,David Fernández Borbalan,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,236,Enrique Sánchez Flores,Quique Sánchez Flores,1965-02-05,214,Spain
69270,2010-11-07,19:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,11,Spain,La Liga,22,2010/2011,216,Getafe,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,1009,Miguel Ayza,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,505,José Miguel González Martín del Campo,Míchel,1963-03-23,214,Spain
69271,2011-04-23,20:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,422,Osasuna,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1012,Carlos Delgado,214,Spain,221,José Luis Mendilibar Etxebarria,José Luis Mendilibar,1961-03-14,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69272,2011-05-11,20:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,36,11,Spain,La Liga,22,2010/2011,221,Levante,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,350,Estadio Ciudad de Valencia,214,Spain,1013,José Paradas,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,392,Luis García Plaza,Luis García,1972-12-01,214,Spain
69274,2011-03-02,22:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,26,11,Spain,La Liga,22,2010/2011,207,Valencia,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,999,Eduardo Iturralde Gonzalez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,21,Unai Emery Etxegoien,Unai Emery,1971-11-03,214,Spain
69275,2010-12-18,20:00:00.000,1,5,available,scheduled,2021-11-11T22:57:42.361902,2021-06-13T16:17:31.694,16,11,Spain,La Liga,22,2010/2011,214,Espanyol,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,221,Alberto Undiano Mallenco,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina
69276,2011-02-05,22:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,212,Atlético Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1004,Turienzo,214,Spain,236,Enrique Sánchez Flores,Quique Sánchez Flores,1965-02-05,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69278,2011-01-16,21:00:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,223,Málaga,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,211,José Luis González González,214,Spain,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69280,2011-01-08,22:00:00.000,0,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,11,Spain,La Liga,22,2010/2011,219,Deportivo La Coruna,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,1012,Carlos Delgado,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4519,Miguel Ángel Lotina Oruecheberría,Miguel Ángel Lotina,1957-06-18,214,Spain
69282,2011-02-20,21:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,24,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,215,Athletic Club,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1000,Rafael Ramírez Domínguez,214,Spain,497,Joaquín de Jesús Caparrós Camino,Joaquín Caparrós,1955-10-15,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69283,2011-02-26,20:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,11,Spain,La Liga,22,2010/2011,1043,Mallorca,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4454,Visit Mallorca Estadi,214,Spain,2535,Carlos Velasco Carballo,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4991,Michael Laudrup,,1964-06-15,61,Denmark
69286,2010-08-29,19:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,11,Spain,La Liga,22,2010/2011,1217,Racing Santander,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4636,Campos de Sport de El Sardinero,214,Spain,1012,Carlos Delgado,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4954,Miguel Ángel Portugal Vicario,Miguel Ángel Portugal,1955-11-28,214,Spain
69287,2010-09-11,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,1218,Hércules,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,2535,Carlos Velasco Carballo,214,Spain,4973,Esteban Vigo Benítez,Esteban Vigo,1955-01-17,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69289,2010-10-30,22:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,213,Sevilla,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1004,Turienzo,214,Spain,4994,Gregorio Manzano Ballesteros,Gregorio Manzano,1956-03-11,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69291,2011-03-13,21:00:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,11,Spain,La Liga,22,2010/2011,213,Sevilla,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,1001,Miguel Pérez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4994,Gregorio Manzano Ballesteros,Gregorio Manzano,1956-03-11,214,Spain
69295,2011-01-22,20:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,1217,Racing Santander,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,218,Ignacio Iglesias Villanueva,214,Spain,4954,Miguel Ángel Portugal Vicario,Miguel Ángel Portugal,1955-11-28,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69296,2011-01-29,20:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,11,Spain,La Liga,22,2010/2011,1218,Hércules,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4660,Estadio José Rico Pérez,214,Spain,222,David Fernández Borbalan,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4973,Esteban Vigo Benítez,Esteban Vigo,1955-01-17,214,Spain
69299,2010-11-29,21:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,220,Real Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,999,Eduardo Iturralde Gonzalez,214,Spain,383,José Mario Felix dos Santos Mourinho,José Mourinho,1963-01-26,183,Portugal,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69300,2011-03-05,20:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,395,Real Zaragoza,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1003,Fernando Teixeira,214,Spain,3196,Javier Aguirre Onaindía,Javier Aguirre,1958-12-01,147,Mexico,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69302,2010-12-12,21:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,210,Real Sociedad,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,222,David Fernández Borbalan,214,Spain,5043,Martín Lasarte Arrospide,,1961-03-20,242,Uruguay,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69303,2011-03-19,20:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,29,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,216,Getafe,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,997,César Muñiz,22,Belgium,505,José Miguel González Martín del Campo,Míchel,1963-03-23,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69304,2011-04-02,22:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,22,2010/2011,222,Villarreal,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,1000,Rafael Ramírez Domínguez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4201,Juan Carlos Garrido Fernández,Juan Garrido,1969-03-29,214,Spain
69305,2011-04-09,20:00:00.000,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,403,Almería,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1009,Miguel Ayza,214,Spain,,,,,,,,,,,,
69306,2010-11-20,20:00:00.000,0,8,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,11,Spain,La Liga,22,2010/2011,403,Almería,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4657,Estadio de los Juegos Mediterráneos,214,Spain,997,César Muñiz,22,Belgium,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4845,Juan Manuel Lillo Díez,Juanma Lillo,1965-11-03,214,Spain
69307,2010-12-04,20:45:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,22,2010/2011,422,Osasuna,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4650,Estadio El Sadar,214,Spain,1003,Fernando Teixeira,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4961,José Antonio Camacho Alfaro,José Camacho,1955-06-08,214,Spain
69308,2010-11-13,22:00:00.000,3,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,222,Villarreal,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1012,Carlos Delgado,214,Spain,4201,Juan Carlos Garrido Fernández,Juan Garrido,1969-03-29,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69264,2011-09-10,18:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,11,Spain,La Liga,23,2011/2012,210,Real Sociedad,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,224,Philippe Jacques William Montanier,,1964-11-15,78,France
69265,2011-10-02,20:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,7,11,Spain,La Liga,23,2011/2012,1041,Sporting Gijón,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,1008,Carlos Clos Gómez,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,4959,Manuel Preciado Rebolledo,Manuel Preciado,1957-08-28,214,Spain
69268,2011-08-29,21:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,222,Villarreal,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1004,Turienzo,214,Spain,4201,Juan Carlos Garrido Fernández,Juan Garrido,1969-03-29,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69293,2011-10-15,20:00:00.000,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,1217,Racing Santander,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1009,Miguel Ayza,214,Spain,486,Héctor Raúl Cúper,Héctor Cúper,1955-11-16,11,Argentina,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69297,2011-09-24,22:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,212,Atlético Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1012,Carlos Delgado,214,Spain,4994,Gregorio Manzano Ballesteros,Gregorio Manzano,1956-03-11,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69312,2012-01-08,21:30:00.000,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,11,Spain,La Liga,23,2011/2012,214,Espanyol,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,351,RCDE Stadium,214,Spain,1004,Turienzo,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina
69314,2011-10-29,20:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,1043,Mallorca,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1015,Pedro Jesús Pérez Montero,214,Spain,497,Joaquín de Jesús Caparrós Camino,Joaquín Caparrós,1955-10-15,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69315,2011-11-26,22:00:00.000,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,14,11,Spain,La Liga,23,2011/2012,216,Getafe,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,1003,Fernando Teixeira,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,392,Luis García Plaza,Luis García,1972-12-01,214,Spain
69316,2012-02-04,22:00:00.000,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,210,Real Sociedad,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1008,Carlos Clos Gómez,214,Spain,224,Philippe Jacques William Montanier,,1964-11-15,78,France,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69318,2011-10-25,20:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,11,Spain,La Liga,23,2011/2012,1049,Granada,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4667,Estadio Nuevo Los Cármenes,214,Spain,997,César Muñiz,22,Belgium,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,5048,Fabriciano González Penelas,Fabri,1955-04-25,214,Spain
69319,2012-05-12,22:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,38,11,Spain,La Liga,23,2011/2012,218,Real Betis,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,352,Estadio Benito Villamarín,214,Spain,1009,Miguel Ayza,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,57,José Mel Pérez,Pepe Mel,1963-02-28,214,Spain
69320,2012-05-05,21:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,214,Espanyol,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1003,Fernando Teixeira,214,Spain,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69322,2012-03-11,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,27,11,Spain,La Liga,23,2011/2012,1217,Racing Santander,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4636,Campos de Sport de El Sardinero,214,Spain,,,,,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,1598,Álvaro Cervera Díaz,Álvaro Cervera,1965-09-20,214,Spain
69323,2012-03-31,22:00:00.000,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,215,Athletic Club,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,180,Antonio Miguel Mateu Lahoz,214,Spain,269,Marcelo Alberto Bielsa Caldera,Marcelo Bielsa,1955-07-21,11,Argentina,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69324,2012-04-21,20:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,35,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,220,Real Madrid,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano Mallenco,214,Spain,383,José Mario Felix dos Santos Mourinho,José Mourinho,1963-01-26,183,Portugal,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69325,2012-03-24,18:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,23,2011/2012,1043,Mallorca,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4454,Visit Mallorca Estadi,214,Spain,1009,Miguel Ayza,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,497,Joaquín de Jesús Caparrós Camino,Joaquín Caparrós,1955-10-15,214,Spain
69326,2012-03-17,20:00:00.000,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,28,11,Spain,La Liga,23,2011/2012,213,Sevilla,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,211,José Luis González González,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,505,José Miguel González Martín del Campo,Míchel,1963-03-23,214,Spain
69327,2012-01-15,21:30:00.000,4,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,218,Real Betis,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,218,Ignacio Iglesias Villanueva,214,Spain,57,José Mel Pérez,Pepe Mel,1963-02-28,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69328,2012-02-19,21:30:00.000,5,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,24,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,207,Valencia,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1004,Turienzo,214,Spain,21,Unai Emery Etxegoien,Unai Emery,1971-11-03,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69329,2011-10-22,22:00:00.000,0,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,213,Sevilla,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,999,Eduardo Iturralde Gonzalez,214,Spain,211,Marcelino García Toral,Marcelino,1965-08-14,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69330,2011-11-06,20:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,11,Spain,La Liga,23,2011/2012,215,Athletic Club,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,4637,Estadio San Mamés,214,Spain,1013,José Paradas,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,269,Marcelo Alberto Bielsa Caldera,Marcelo Bielsa,1955-07-21,11,Argentina
69331,2011-11-19,20:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,395,Real Zaragoza,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,221,Alberto Undiano Mallenco,214,Spain,3196,Javier Aguirre Onaindía,Javier Aguirre,1958-12-01,147,Mexico,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69332,2011-11-29,21:00:00.000,4,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,360,Rayo Vallecano,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1001,Miguel Pérez,214,Spain,1617,José Ramón Sandoval Huertas,José Ramón Sandoval,1968-05-02,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69333,2011-12-03,20:00:00.000,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,221,Levante,male,,214,Spain,1.1.0,2,2,1,Regular Season,342,Camp Nou,214,Spain,1016,José Teixeira,214,Spain,4974,Juan Ignacio Martínez Jiménez,Juan Ignacio Martínez,1964-06-23,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain
69334,2011-12-10,22:00:00.000,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,16,11,Spain,La Liga,23,2011/2012,220,Real Madrid,male,,214,Spain,217,Barcelona,male,,214,Spain,1.1.0,2,2,1,Regular Season,353,Estadio Santiago Bernabéu,214,Spain,222,David Fernández Borbalan,214,Spain,36,Josep Guardiola i Sala,Pep Guardiola,1971-01-18,214,Spain,383,José Mario Felix dos Santos Mourinho,José Mourinho,1963-01-26,183,Portugal
